ï»¿Country Name,Year,EG.ELC.ACCS.ZS,SE.PRM.TENR,NY.ADJ.NNTY.KD.ZG,NY.ADJ.NNTY.PC.KD.ZG,NY.ADJ.AEDU.GN.ZS,NY.ADJ.ICTR.GN.ZS,SP.POP.DPND,SP.DYN.CBRT.IN,per_si_allsi.cov_q1_tot,per_si_allsi.cov_q5_tot,per_allsp.cov_pop_tot,per_sa_allsa.cov_pop_tot,SP.DYN.CDRT.IN,SE.XPD.PRIM.ZS,SE.XPD.SECO.ZS,GC.XPN.TOTL.GD.ZS,SH.XPD.EHEX.CH.ZS,NY.GDP.MKTP.CD,NY.GDP.MKTP.KD.ZG,NY.GDS.TOTL.ZS,SE.ADT.1524.LT.ZS,NV.IND.MANF.KD.ZG,SH.DYN.NMRT,SH.DYN.MORT,SP.POP.TOTL,SE.SEC.ENRL.TC.ZS,SE.PRM.ENRL.TC.ZS,EG.FEC.RNEW.ZS,AG.SRF.TOTL.K2,GC.TAX.TOTL.GD.ZS,NE.TRD.GNFS.ZS,SL.UEM.TOTL.NE.ZS,FP.WPI.TOTL
Romania,2015,100,90.80108,4.58409432344031,5.07756726265652,2.81,24.52797089,47.9649543246275,10,..,..,..,..,13.2,13.31386,41.1143,32.6346451623225,0.2724873,1.77893451831141E11,3.87150547439093,24.5067906018037,..,4.48375884347263,4.3,9.2,19815481,12.09628,18.90704,23.6977940316245,238400,18.8780526413728,82.6575055031815,6.81180000305176,..
Russian Federation,2015,100,97.49439,-5.89560160375744,-7.0923124718831,3.62056227715317,28.07673496,43.5158046453101,13.3,48.9339191974176,47.1455212631916,77.0917707500927,66.8494917318505,13,..,..,30.5374668033045,..,1.3684007054907E12,-2.82824081346035,29.9108186415404,..,-4.62760973641377,3.8,8.6,144096870,..,20.14375,3.30422835092973,17098250,10.6038345997711,49.1772167622607,5.57089996337891,..
Rwanda,2015,22.8,..,9.15894718893885,6.49138669411093,3.47232889011005,10.00626011,77.3344314360311,31.786,..,..,..,..,6.132,32.66495,42.62479,17.450413111683,44.15032275,8.27761319357631E9,8.86797737443902,2.37733105471841,..,8.37256095288961,17.5,42,11629553,19.21098,58.34317,86.6553742907747,26340,13.7000979048059,52.5482690631109,..,..
Samoa,2015,99.9382781982422,97.32764,..,..,4.24,..,74.1544352265475,25.118,..,..,..,..,4.983,..,..,27.0209748857214,8.50296546,8.04100582465624E8,1.4510656686235,..,..,-7.33841699647633,9.1,17.3,193759,..,..,34.3248944081542,2840,22.6768805449127,76.4962149683623,..,..
San Marino,2015,100,..,..,..,3.55096,..,..,8.2,..,..,..,..,7.1,..,..,42.1413348306998,..,1.5230120882777E9,0.599999999999994,..,..,..,1.1,2.5,32960,..,..,..,60,16.6656748037574,..,7.38000011444092,..
Sao Tome and Principe,2015,64.5101470947266,91.35686,..,..,3.48,..,86.7478393735377,34.326,..,..,..,..,6.806,..,..,..,49.08713565,3.15521531954768E8,3.81998853521304,..,..,2.18622044160874,15.6,35.1,195553,20.75328,38.77644,41.0559989770475,960,..,..,..,..
Saudi Arabia,2015,100,..,-9.75595660172266,-11.9877313414447,7.1861867,25.13306603,40.9479572242299,19.921,..,..,..,..,3.54,..,..,..,..,654269902880,4.10640887013658,29.6948288565298,..,6.59123616453621,4.5,8.4,31557144,..,10.90061,0.00597654216323794,2149690,..,72.0749960025529,5.59000015258789,107.581967213115
Senegal,2015,60.5,74.18997,6.38826144917155,3.3275075183091,6.64668958291363,..,85.3742309540805,36.208,..,..,..,..,6.071,34.16164,29.34685,18.6140718473441,11.7115073,1.77676200588554E10,6.36704365066983,13.0773600795535,..,6.10777945764802,21.8,49.8,14976994,20.37208,32.09004,42.7117516284132,196710,15.8354650186561,58.1103376742017,6.75740003585815,..
Serbia,2015,99.9827423095703,99.20623,1.62363832149097,2.12769013989855,4.27335147233988,14.89017123,49.1931807572843,9.3,..,..,..,..,14.6,45.33953,22.88597,..,0.40654292,3.71603324651645E10,0.757715153115953,9.09934289571936,..,1.86864423108713,4,6.3,7095383,8.45036,15.24293,21.1738852789742,88360,..,103.100039525479,17.9209003448486,..
Seychelles,2015,99.6783218383789,..,3.68677649966025,1.40035982222524,3.49,..,42.7530141654315,17,..,..,..,..,7.5,..,..,29.1503976136389,0.46429793,1.37749246556086E9,4.93738645869301,20.2828003081092,..,7.40389997463471,8.7,14.5,93419,11.98379,13.72171,1.35293554797754,460,29.5985834380958,172.046292878128,4.15119981765747,..
Sierra Leone,2015,16.468376159668,94.9749099999999,-4.91480332179489,-6.9889200207439,2.71225309299528,-0.685813627,82.59896188673,35.611,..,..,..,..,13.028,..,..,..,52.62790464,4.2187238751379E9,-20.5987707154032,-13.3344367406002,..,0.301275232010042,35.4,122.2,7237025,20.54128,33.75042,77.660558628128,72300,..,66.8026117984293,..,..
Singapore,2015,100,..,0.168325830362548,-1.01302658352176,2.76,46.96951343,37.3419885620364,9.7,..,..,..,..,4.8,..,..,16.1301024508603,0,3.04097759674134E11,2.24105796825458,52.9325697676199,99.7848999999999,-5.12767440847097,1,2.7,5535002,..,..,0.70863529719762,719.000015258789,13.308565764497,329.047899699957,3.78999996185303,86.8175351388413
Sint Maarten (Dutch part),2015,100,..,..,..,..,..,..,..,..,..,..,..,4.6,..,..,..,..,..,0.509065949779796,22.038870553722,..,..,..,..,38824,..,..,0.0463340318516937,34,..,220.860181256221,..,..
Slovak Republic,2015,100,..,3.65111664179049,3.55265975649206,3.98568080711758,22.84849105,41.5245128980164,10.3,..,..,..,..,9.9,19.12471,37.9295,41.0383735550664,0,8.75014238824686E10,3.85010060440025,25.8117048445391,..,11.4063181096983,3,6,5423801,11.15229,15.24933,13.4091682209694,49030,17.5977249063053,184.327740858989,11.4807996749878,..
Slovenia,2015,100,98.03055,0.601226327912684,0.525612003710819,4.89346357146207,24.72725826,48.6863057898522,10,..,..,..,..,9.6,28.33658,34.38879,42.0973457814786,..,4.30724150174321E10,2.25890239760227,27.9583840811724,..,1.87945725095275,1.3,2.4,2063531,10.20569,16.90462,20.8773961432658,20675,18.4988558095503,145.39663702532,8.96230030059814,..
Solomon Islands,2015,55.1,70.5851799999999,..,..,9.94,..,75.4227444422879,29.269,..,..,..,..,4.852,..,..,34.7454711384038,34.69377432,1.15465006885921E9,2.54223960716094,..,..,..,9,21.9,587482,..,25.73093,63.3074463971862,28900,29.1555271869968,98.3937917094613,..,..
Somalia,2015,28.2924041748047,..,..,..,0.991144636141377,..,97.4478666089339,43.661,..,..,..,..,11.629,..,..,..,..,6.65900074805936E9,..,-36.5520348518752,..,..,40,135.6,13908129,..,..,94.2859666089416,637660,..,76.2276620202721,..,..
South Africa,2015,85.5,91.55319,3.6461428361046,2.23713014290909,5.97,16.72223,52.5006687098564,21.297,..,..,..,..,10.102,..,30.66833,35.922896524943,2.43148031,3.17536830640619E11,1.27954928151568,19.8748975879028,98.95578,-0.352785789430726,11.2,40.3,55291225,27.78203,30.3322,17.1501412476598,1219090,27.336221443981,61.6001484128351,25.1560001373291,..
South Sudan,2015,7.93542766571045,32.15954,..,..,1.74693921164896,-47.30487023,83.6689248627716,36.315,..,..,..,..,11.244,53.77061,17.9931,..,14.12812628,1.09068677898878E10,-0.174927113702623,6.67249613237371,..,..,39.7,96.4,11882136,27.47489,46.75029,39.0743843216671,..,..,49.9226474742719,..,..
Spain,2015,100,98.93297,4.33528548887602,4.41626946233242,4.05862110321424,21.48925139,51.024181450528,9,..,..,..,..,9.1,26.64219,36.80384,20.5602232596727,0,1.19778990277443E12,3.43225332792365,22.6611530762094,99.65568,7.78656408064403,1.9,3.2,46444832,11.98294,13.18623,16.254097737239,505923.984375,14.4305822788561,63.6103955748066,22.057300567627,..
Sri Lanka,2015,93.8899002075195,99.08121,6.66949695912284,5.67738821606125,1.80556984779775,26.70835152,51.2265463971065,15.6,..,..,..,..,6.814,28.30497,47.111,18.0498742864256,1.13055283,8.06040806887961E10,5.00768330402408,23.6487984849716,..,5.00551456644538,6.3,9.5,20966000,..,23.15243,52.8758920368984,65610,12.3799519124059,49.5587965929996,4.67000007629395,..
St. Kitts and Nevis,2015,99.9300155639648,..,..,..,3.31,..,..,..,..,..,..,..,..,21.38185,40.242,..,0.00533925,9.3631441147037E8,2.14665660228779,..,..,3.02824314662628,9,13.9,54288,8.31985,15.09945,1.64219119447618,260,..,112.09980106408,..,..
St. Lucia,2015,97.1630783081055,..,..,..,4.63672184422946,13.91736297,41.1212869315919,12.239,..,..,..,..,7.472,34.17837,43.81544,..,5.45560115,1.6224367037037E9,-0.934877561346511,24.8549124475346,..,0.659922111195471,13,17.3,177206,11.73623,15.4614,2.13262353619368,620,..,81.9371119220288,24.089599609375,..
St. Martin (French part),2015,70.7588043212891,..,..,..,..,..,..,15.4,..,..,..,..,4.2,..,..,..,..,..,..,..,..,..,..,..,31754,..,..,..,54.4,..,..,..,..
St. Vincent and the Grenadines,2015,99.4550628662109,98.77464,0.473215627810106,0.383257424607649,5.17857233256347,..,46.752027887645,15.77,..,..,..,..,7.115,..,..,..,6.38549425,7.55458031415067E8,1.34163899206332,-2.32877315214812,..,1.87308883987079,10.3,17.4,109455,15.01606,14.89632,5.80743339677968,390,..,92.0870698834234,..,..
Sudan,2015,38.0091552734375,57.32383,1.57513590830388,4.04785070973843,2.18,6.303739671,81.6309535161404,33.315,..,..,..,..,7.522,..,..,..,1.9375,97156119150,4.90604517452815,20.7096502783685,..,..,30.6,67.1,38647803,..,..,61.5967474758976,..,..,19.1008041102885,..,..
Suriname,2015,87.7446746826172,93.35814,..,..,3.4447781,51.17052439,50.6508501900809,18.448,..,..,..,..,7.254,..,..,..,8.46272732,4.76741474788691E9,-3.41109775708492,..,..,1.0550996483001,11,20.9,553208,11.97658,13.33105,24.9131103610308,163820,..,..,7.21999979019165,..
Sweden,2015,100,99.63126,4.62842632169394,3.52785738958721,7.1246718444401,28.55522951,58.4655957168043,11.7,..,..,..,..,9.3,23.34384,27.10897,31.900039525127,..,4.97918109302399E11,4.52196934683704,29.1469001347664,..,-5.46842801674585,1.6,2.9,9799186,12.87345,12.09754,53.2477697984376,447430,26.9858042887144,86.2408032648707,7.43160009384155,..
Switzerland,2015,100,99.62648,4.49543753836568,3.31267185281901,4.56884498804601,34.32667205,48.7682390466929,10.5,..,..,..,..,8.2,28.52372,35.57103,17.1611226508458,0,6.79289166858236E11,1.22638435945626,34.6341386028189,..,0.402126604208775,3,4.3,8282396,..,..,25.2919836825127,41290.400390625,9.84947244206299,112.768159487105,4.80070018768311,..
Syrian Arab Republic,2015,99.6365203857422,..,..,..,2.5960693,..,72.8067956884513,22.158,..,..,..,..,5.589,..,..,..,..,..,..,..,..,..,8.8,17.2,18734987,..,..,0.52115517170161,185180,..,..,..,..
Tajikistan,2015,99.9973526000976,95.10652,..,..,3.76833453595531,..,62.4512806791573,29.337,..,..,..,..,5.194,..,..,..,8.4360839,7.85460239165355E9,6.00828729281753,-10.9151867329633,..,..,15.7,35.8,8548651,..,22.28986,44.6592039196129,141380,..,52.7301910606978,..,..
Tanzania,2015,18.5,..,4.17451508014098,1.9269634581828,3.73,23.82996771,93.4348594307611,38.64,..,..,..,..,7.015,..,..,..,36.63676528,4.56283203551735E10,6.95937186615613,25.8149391982778,85.75514,6.53878822000226,22,58.3,53879957,..,..,85.7130419384343,947300,..,46.3953529403806,..,..
Thailand,2015,99.6,..,6.56030115794999,6.18652310268347,4.19167452490432,31.98664696,39.9709956748347,10.582,..,..,..,..,7.75,..,..,18.5782063100861,0.32665459,4.01399422442967E11,3.02017399321757,31.8747273497424,98.14663,1.66234443262887,5.8,10.4,68657600,28.15431,16.88246,22.8630701280756,513120,16.1242010698667,125.891926875428,0.596700012683868,..
Timor-Leste,2015,67.2815339423354,84.98944,..,..,3.16804492119075,40.5213092,90.3052915359348,35.504,..,..,..,..,5.635,..,..,37.5398566228579,27.18357064,3104400000,20.8784362588584,39.566421852854,..,..,21.6,51.2,1240977,..,..,18.2236892844473,14870,18.5267155005798,129.390542455869,..,..
Togo,2015,45.0285453796387,96.57075,10.2188039482385,7.42667326746498,5.60262810203998,-6.737532838,81.2237240575846,34.532,..,..,..,..,8.827,64.47254,16.26494,17.793321459595,15.18121507,4.17918520516122E9,5.74286845333449,5.52612958207799,84.29011,8.38154462119363,26.4,77.7,7416802,..,41.70862,71.2646671412409,56790,18.9542730571164,107.415855475636,2.20390009880066,..
Tonga,2015,96.1754531860352,99.93796,..,..,2.93,..,74.150239046434,24.406,..,..,..,..,6.016,..,..,..,38.94408608,4.35438217281663E8,3.71184687015003,..,..,4.19287211740043,7,16.7,106364,14.5488,21.63312,1.87975158224647,750,..,81.7447346649332,..,..
Trinidad and Tobago,2015,100,..,..,..,2.87,15.288076,43.2494573213953,13.956,..,..,..,..,9.491,..,..,36.9008735771039,0.17663409,2.44017341946814E10,1.51716296239492,..,..,-1.8699416555361,17.7,27.7,1360092,..,..,0.284205763881456,5130,27.1795893320139,..,2.21079993247986,..
Tunisia,2015,100,..,..,..,5.9,11.21613514,45.5641309073293,18.647,..,..,..,..,6.357,..,71.58674,..,0.42476387,4.3152528548124E10,1.15361583712001,9.08928740194687,..,-0.0188474767940505,8,14,11273661,..,15.79669,12.5623503533853,163610,..,91.0589736319819,15.2181997299194,..
Turkey,2015,100,94.97289,6.37734025224287,4.69093164109584,4.29237734524015,25.08157196,50.1168039051499,16.533,..,..,..,..,5.814,22.88367,37.82141,30.8047372175793,..,8.59796691176471E11,6.08589921553133,25.7540038321303,99.49439,5.90133026923914,7.1,13.4,78271472,18.45287,18.40513,13.3742300375217,785350,18.2381911417337,49.2998761677158,10.2360000610352,..
Turkmenistan,2015,100,..,..,..,2.32,..,52.7154941651389,26.01,..,..,..,..,7.098,..,..,..,0.24279443,3.57997142857143E10,6.49999990951666,..,..,..,22.2,50.5,5565284,..,..,0.0408878864181804,488100,..,81.2999305660859,..,..
Turks and Caicos Islands,2015,95.4321975708008,..,..,..,..,..,..,..,..,..,..,..,..,36.1024,41.47326,..,..,..,..,..,..,..,..,..,34339,9.58571,..,0.572166001038355,950,..,..,..,..
Tuvalu,2015,99.0326766967773,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,3.55560388176495E7,9.14291191926517,..,..,..,17.1,26.6,11001,6.16746,12.71795,0,30,..,..,..,..
Uganda,2015,18.5,..,4.78334337631219,1.36007390489476,1.98031924528997,17.54184118,101.622700102577,42.631,..,..,..,..,8.874,..,..,12.8798639348743,39.86033971,2.71026503866012E10,5.1878598626103,13.8456616566903,..,11.6334223929787,21.6,55.3,40144870,..,42.9168,89.0579489792097,241550,12.9285306485061,47.6644212960542,..,..
Ukraine,2015,100,..,-10.2684974139323,-9.37351711023918,5.80122727350942,15.90788361,44.8156022050033,10.7,..,..,..,..,14.9,..,..,37.3687532184352,2.43716848,9.10309594546961E10,-9.77297394655352,13.3220587525345,..,-15.2331955806696,5.6,9.4,45154029,6.97019,12.38447,4.14431803937237,603550,20.4513654211322,107.806616298156,9.14000034332275,..
United Arab Emirates,2015,100,95.9709,-8.35835007654232,-9.19359901866416,..,..,17.3824550434515,9.885,..,..,..,..,1.555,..,..,4.28850810607108,..,3.58135057862492E11,5.06470152944831,52.1911026868636,..,5.55550164481664,4.5,8.7,9154302,..,23.61794,0.137108046073838,83600,0.0577340241915802,175.221307567909,..,..
United Kingdom,2015,100,99.94197,2.9157223170253,2.10081875354039,5.66075284952537,12.10828888,55.5359676105076,11.9,..,..,..,..,9.2,32.16658,41.03583,38.4164126609475,0.00998088,2.88557030916086E12,2.34593951714504,15.2585034337761,..,-0.00885551975461851,2.7,4.5,65128861,15.45905,..,8.71168557437913,243610,25.159723137737,56.4764707844448,5.3011999130249,..
United States,2015,100,94.60023,3.87015961946166,3.08805484451391,4.78450726445276,18.9599198,51.1789017097804,12.4,..,..,..,..,8.44,..,..,22.6075551089212,0,18120714000000,2.86158702527237,17.536047420648,..,0.816002055424676,3.8,6.8,321039839,14.69697,14.45723,8.71693586705814,9831510,11.2591244091706,27.8900378870281,5.28000020980835,..
Uruguay,2015,99.70948,97.69772,0.0340123008267597,-0.315977543909312,4.30152395038539,17.34462141,55.8835554085754,14.142,..,..,..,..,9.352,..,..,31.9848964550612,0.08985152,5.3274304222136E10,0.370741266957879,19.3328520927824,98.9276,4.8982220970959,4.9,8.9,3431552,..,11.76053,58.0220411778528,176220,18.5094794019647,45.3282408076895,7.48789978027344,151.26729592566
Uzbekistan,2015,100,97.12497,4.20737268389715,2.40548731103981,9.3747642,..,47.6803439666757,23.5,..,..,..,..,4.9,..,..,19.409259875412,1.25531666,6.69038041425395E10,7.99999999891617,16.7191427887943,100,7.60000001054773,13.8,25.6,31298900,10.69989,19.03192,2.97017869966095,447400,17.467265169063,49.3240984283064,5.15000009536743,..
Vanuatu,2015,44.6696128845215,86.7009099999999,..,..,5.02,..,68.7099509688279,26.173,..,..,..,..,4.782,41.29508,28.73318,23.8136014920734,4.94106492,7.37917151424178E8,-0.801094177413049,..,..,..,12.2,28.2,264603,20.568,26.56507,36.111064596662,12190,16.7452620453839,..,..,..
"Venezuela, RB",2015,99.4607391357422,91.99668,..,..,6.54,..,52.5545568102304,19.325,..,..,..,..,5.567,..,..,..,0.00344851,..,..,..,99.00763,..,14.5,22.5,31155134,..,..,12.8415785518796,912050,..,..,..,751.616140427763
Vietnam,2015,100,..,6.84124637873924,5.66900161685314,4.61775215880337,28.81614771,42.5278385397595,16.923,..,..,..,..,5.806,..,..,..,2.15666148,1.93241108709536E11,6.67928878891431,25.7050434762699,..,10.5999120422197,11,21.6,93571567,..,19.2242,34.9985698382085,331230,..,178.767414715772,1.8585000038147,..
Virgin Islands (U.S.),2015,100,..,..,..,9.3561772,..,60.7995939328795,13.2,..,..,..,..,7.3,..,..,..,..,3759000000,0.259151279559447,..,..,..,..,..,107710,..,..,3.87752521400119,350,..,82.0963022080341,..,..
West Bank and Gaza,2015,100,92.315,..,..,..,4.251995965,75.7639640756834,32.128,..,..,..,..,3.514,..,..,7.65536757218148,..,12673000000,3.42873221320006,-20.2130513690523,99.34061,-7.75184974388179,11.8,21.9,4422143,19.9462,23.99819,10.4727149640955,6020,5.59660410282907,77.9270890870354,26.0133991241455,108.406608432162
"Yemen, Rep.",2015,70.2139053344727,..,..,..,3.6,-5.370866982,76.7660378022652,32.224,..,..,..,..,6.543,..,..,..,7.78418827,4.55935733812648E10,-16.6784631311462,..,..,-12.5067660041046,27,55.4,26916207,..,..,2.27641668698264,527970,..,..,..,..
Zambia,2015,31.1,..,..,..,1.06,37.25892607,91.86561173822,38.441,..,..,..,..,7.998,..,..,23.113715055341,24.27665019,2.1154394545895E10,2.91988111018713,34.572701330726,..,5.41717975516627,23.2,64.9,16100587,..,..,87.9854523585353,752610,16.8308146259347,79.8651551332171,..,..
Zimbabwe,2015,33.7,..,8.87446050023652,6.35037313885385,1.91,-10.58964597,79.5143636399425,33.937,..,..,..,..,8.402,..,..,..,24.25624516,19963120600,1.77987270340296,-8.39281910664807,..,0.199997556702684,24.1,57,15777451,..,..,81.797808552401,390760,..,56.7488111052137,..,..
Arab World,2015,88.5179673938546,83.99204,-5.43031761208546,-7.39195094236219,..,..,62.0172343927312,26.4311997768795,..,..,..,..,5.59521019987047,..,..,..,1.08089087322788,2.56075381135954E12,3.34247342966624,30.3298344917051,84.79429,3.38985917860303,17.9517364971372,38.2012105185827,398304960,14.51552,19.56915,4.09403656576612,1.12733009922791E7,..,88.8226823804905,..,..
Caribbean small states,2015,95.568684039554,..,..,..,..,..,48.143789633458,16.6876731309567,..,..,..,..,7.62561928339648,36.68302,39.44272,29.9983983344295,1.98311073634205,7.08620333536265E10,1.05128933398461,..,..,-2.12500013469904,12.9526981357411,20.165326139434,7204948,15.4411,18.54437,8.82597676748344,434990,23.9548995205056,..,10.310549812639,..
Central Europe and the Baltics,2015,100,94.6371,4.14870614769991,4.3891914136378,..,..,46.7888961877715,9.85008896910799,..,..,..,..,11.8380878167684,19.12471,34.38879,35.88386339018,0.149996162731803,1.28588706284363E12,3.78654206743585,26.0393274412772,..,6.32140999501389,3.05865854508176,5.75486329660705,103257751,10.14677,12.85957,17.1218933587845,1135391.00097656,17.4233212816119,122.928566359403,7.81635217845612,..
Early-demographic dividend,2015,86.9726148651367,93.76356,3.84051497774082,2.40148224482762,4.05623118246152,26.0717917335514,55.0108666483731,21.2127626491066,..,..,..,..,6.74474668563462,..,..,..,2.06490834393373,10262511922399,4.7142699762725,25.1616494067894,90.69257,5.45393386815394,22.3464687387707,40.7038085896833,3127578757,22.47439,26.98565,25.554844894545,3.41082230537415E7,..,52.3345326666871,..,..
East Asia & Pacific,2015,96.8726586624057,96.15956,5.34932339560146,4.64044289751438,..,..,42.538415274067,13.648152982376,..,..,..,..,7.16875345442555,..,..,18.0763378845383,0.133348109370454,2.17952452644429E13,4.16556268126445,34.4473479284037,98.64909,..,8.5,17.1,2283108073,15.09061,17.20256,13.857602677083,2.48276976656246E7,11.8699600508737,57.7018681033012,..,..
East Asia & Pacific (excluding high income),2015,96.5332378798832,96.0152,6.85338652223537,6.08943039742861,..,..,41.3505223692506,14.2193757081829,..,..,..,..,7.03915227209063,..,..,16.3680045108389,0.180618543129688,1.32712877456431E13,6.4947656047168,43.4334334703116,98.57629,..,8.95179356894267,18.0631228676901,2038410865,15.34925,17.27148,15.8611604820867,1.627287625E7,10.0941263736943,49.4931244313197,..,..
East Asia & Pacific (IDA & IBRD countries),2015,97.2741931143286,96.06084,6.85338652223537,6.08660302440136,..,..,41.3108165369513,14.2237138002006,..,..,..,..,7.01770506694327,..,..,16.3685716161216,0.182020033428981,1.32457812125884E13,6.49511334844648,43.4326307787377,98.55687,..,8.92594937228472,18.0277904950324,2013132699,15.32034,17.24907,15.8385206466604,1.615259625E7,10.0943578429511,49.4922296743905,..,..
Euro area,2015,100,98.45965,2.54296255373205,2.22065513591842,..,..,54.0913447567012,9.6672539616521,..,..,..,..,10.0629889003816,23.86188,37.9295,37.1382499147371,..,1.16672682546603E13,2.08547130010075,24.2821884351805,99.74794,4.99743498656255,2.25580897731175,3.85223780372963,339533474,11.73668,13.29565,16.0832621961324,2759601.57714844,18.9145410895904,85.0201942896904,10.8347477899007,..
Europe & Central Asia,2015,99.9991994861266,97.20839,2.13295332093291,1.64863235040885,..,..,50.2328730555527,12.3954313378444,..,..,..,..,10.175439806968,23.7194,37.644815,35.6919804160819,..,2.03738962847366E13,1.96849095110369,24.2610488281928,99.7266,3.29255802396847,5.1,9.9,907426233,11.29492,14.83027,13.0730847351684,2.87017329658737E7,19.1677358830363,80.3930085265073,8.45737930841839,..
Europe & Central Asia (excluding high income),2015,99.9982315995547,95.62633,-0.925948627698361,-1.52872971781719,..,..,46.5938384790892,15.2327383628496,..,..,..,..,10.3953569489369,..,..,30.1738552466698,..,3.0748517371039E12,0.558920056610219,26.5818419776599,99.66067,-0.208662931333322,7.38712437282073,14.7228040610329,410770813,10.76701,17.84717,6.4785330040515,2.34844978789063E7,14.1388980256294,59.4275009241327,7.31914183697069,..
Europe & Central Asia (IDA & IBRD countries),2015,99.9983963132304,95.60093,-0.0612716005281726,-0.5994169277526,..,..,46.4046618017772,14.7099796868395,..,..,..,..,10.4189901192096,..,..,30.7728548171967,..,3.60131278216558E12,0.999436007643538,26.0709085580391,99.67275,0.918548565672992,7.1147343776521,14.1109557533879,452960829,10.6083,16.67682,7.14818365005406,2.38537678789063E7,14.3539555614142,65.1325405579629,7.41654566386559,..
European Union,2015,100,98.06553,2.76548459157647,2.45828606697825,..,..,53.0885916625151,10.0120981941649,..,..,..,..,10.2461260363359,23.34384,37.9295,37.115033307639,..,16416319932320,2.3147353360623,23.3140930759486,99.74567,4.27154926449045,2.47538883973087,4.28445347852608,509717579,11.91926,13.50823,16.5611122417818,4384131.57714844,20.2172196533551,83.2161417358121,9.38241636593293,..
Fragile and conflict affected situations,2015,48.0382826810157,75.60067,..,..,..,..,81.5141304510807,33.8595031274697,..,..,..,..,8.64361945353544,..,..,..,13.1152963054616,7.81966692278924E11,2.41813865254655,14.9904020904082,71.82842,4.11193450356409,29.1630163978241,77.3591276310588,487923553,19.17574,30.7381,53.6892448359959,1.31709999922485E7,..,72.3268187295818,..,..
Heavily indebted poor countries (HIPC),2015,34.4606830339687,80.23307,4.48199858494664,1.63557370478986,3.55664853030786,17.0201257940839,87.9061338962472,36.777392531758,..,..,..,..,8.6057868657454,..,..,..,22.0630017319096,6.65409603321643E11,4.97730261729788,16.0200529764672,72.49794,6.77498308040263,28.1883759850093,76.5766609158228,724482652,21.28231,40.03688,77.2399104209393,1.7887796000061E7,..,60.8341825112953,..,..
High income,2015,99.9688142637102,97.03465,2.75390573979945,2.1295712203685,..,..,51.6083526880632,11.1937069056043,..,..,..,..,8.66854156264565,25.293465,36.891555,27.8099349870629,..,4.83196566236071E13,2.33948247986618,22.5618154431835,..,2.57520131545365,3.2,5.7,1234714041,12.74062,14.22281,11.1642105187104,4.00079469182438E7,15.3443931315259,61.0329499369427,6.74260032107682,..
IBRD only,2015,95.4329045322277,96.33016,3.63164258362924,2.63647647299807,..,..,47.0732945733986,16.7329061096424,..,..,..,..,7.2119528276404,..,..,23.5735269080906,0.475194598954207,2.59143426228352E13,3.80930706620184,31.5853244658856,95.28491,..,14.7950252635409,27.1082461960372,4654714482,17.93292,21.50093,17.4070547397721,7.1365676171875E7,12.2104007722474,50.9308108443757,..,..
IDA & IBRD total,2015,84.9272352316137,90.41876,3.54945125826329,2.22760507847408,3.07305598842213,34.0335126469053,54.5205844763537,20.5806398291895,..,..,..,..,7.47134835209423,..,..,23.3885950909728,1.41060907569457,2.79920654492297E13,3.83771569202386,30.5761942429801,90.06485,..,20.5751102909239,45.5197892482796,6194062653,18.53612,24.9105,22.8759583482546,9.59683621748657E7,12.2323899742983,50.6465927441313,..,..
IDA blend,2015,69.5750644432437,74.94983,0.45100845942774,-1.84529127756296,..,..,74.8604530432828,32.8998474279087,..,..,..,..,9.16582265443381,..,..,..,9.17895667521928,1.00300143275272E12,3.82457822079276,12.0729836461195,80.6735,0.949105906933426,35.0097161656128,85.2119625211172,509396383,18.2203,34.2182,62.9218710636497,6037650,..,34.1011896120001,4.10462623457432,..
IDA only,2015,44.8527469597968,81.79273,4.74307916471321,2.43192568593575,2.96113054880208,20.7045474734815,78.1613939162986,31.8783623245392,..,..,..,..,7.80571456071331,..,..,..,19.4655729196327,1.0790764888841E12,4.67536697479134,17.5857547207941,77.00549,7.90733012626026,27.015035786038,69.2290582604273,1029951788,23.52078,36.87794,69.7419393640244,1.85650360029907E7,..,57.0453875672212,..,..
IDA total,2015,53.0596217061182,79.64156,2.17224733797512,-0.109057523546738,2.61906840867209,19.5564356371278,77.0678361162899,32.2163706147083,..,..,..,..,8.25577282361624,..,..,..,14.9270914866917,2.08945114488892E12,4.23930199721407,14.9851759804185,78.27174,4.45502424612698,29.7093932653925,74.6155972578608,1539348171,21.32765,36.04397,66.4094392159545,2.46026860029907E7,..,46.254346530198,..,..
Late-demographic dividend,2015,99.1170343412034,96.85146,2.58675906910663,1.96822910309726,..,..,40.1699236126238,13.0188037841908,..,..,..,..,7.3889767662268,..,36.66779,23.4817185076874,0.290449655317107,1.84643701393447E13,3.81155378476028,35.9585189947428,99.3226,..,6.54461930450636,12.3194924008419,2250812795,14.01733,16.98031,14.2018159144913,4.57690821289063E7,11.1886187146755,57.8854748554427,..,..
